ChEMBL_ID,UniProt_Accession
CHEMBL1614701,Q14680
CHEMBL1614701,Q13131
CHEMBL1614701,O00444
CHEMBL1614701,P54753
CHEMBL1614701,O00264
CHEMBL1614701,Q709F0
CHEMBL1614701,P35367
CHEMBL1614701,Q9Y6R4
CHEMBL1614701,Q9Y6E0
CHEMBL1614701,P30085
CHEMBL1614701,Q16584
CHEMBL1614701,Q8TDX7
CHEMBL1614701,O14965
CHEMBL1614701,P26196
CHEMBL1614701,Q7KZI7
CHEMBL1614701,Q9Y5S2
CHEMBL1614701,Q12852
CHEMBL1614701,P48730
CHEMBL1614701,Q96GD4
CHEMBL1614701,Q8WTQ7
CHEMBL1614701,P29597
CHEMBL1614701,P43405
CHEMBL1614701,P22234
CHEMBL1614701,Q15349
CHEMBL1614701,P55263
CHEMBL1614701,P06737
CHEMBL1614701,Q8NG66
CHEMBL1614701,O95835
CHEMBL1614701,O95347
CHEMBL1614701,O00238
CHEMBL1614701,O75716
CHEMBL1614701,O60674
CHEMBL1614701,Q8NI60
CHEMBL1614701,P54577
CHEMBL1614701,Q02156
CHEMBL1614701,P17612
CHEMBL1614701,O95382
CHEMBL1614701,Q9ULC5
CHEMBL1614701,P30519
CHEMBL1614701,P29322
CHEMBL1614701,P35590
CHEMBL1614701,O43683
CHEMBL1614701,P10398
CHEMBL1614701,P51159
CHEMBL1614701,Q09013
CHEMBL1614701,O95747
CHEMBL1614701,Q9UKI8
CHEMBL1614701,P42285
CHEMBL1614701,P35580
CHEMBL1614701,P18074
CHEMBL1614701,P62826
CHEMBL1614701,Q04771
CHEMBL1614701,Q02750
CHEMBL1614701,Q6DT37
CHEMBL1614701,P11362
CHEMBL1614701,P61160
CHEMBL1614701,P11229
CHEMBL1614701,P41743
CHEMBL1614701,O96013
CHEMBL1614701,P36897
CHEMBL1614701,Q9Y2W1
CHEMBL1614701,P19784
CHEMBL1614701,Q9HC98
CHEMBL1614701,P24723
CHEMBL1614701,O14733
CHEMBL1614701,P50750
CHEMBL1614701,P42681
CHEMBL1614701,O60331
CHEMBL1614701,P51957
CHEMBL1614701,P51955
CHEMBL1614701,P28482
CHEMBL1614701,P43686
CHEMBL1614701,P07332
CHEMBL1614701,P9WI81
CHEMBL1614701,Q8TDC3
CHEMBL1614701,Q8TD08
CHEMBL1614701,P18825
CHEMBL1614701,Q96RG2
CHEMBL1614701,P20340
CHEMBL1614701,P43403
CHEMBL1614701,Q16659
CHEMBL1614701,P42680
CHEMBL1614701,P68400
CHEMBL1614701,P25021
CHEMBL1614701,P11802
CHEMBL1614701,O43293
CHEMBL1614701,Q96D53
CHEMBL1614701,Q9NRP7
CHEMBL1614701,Q9Y616
CHEMBL1614701,P07949
CHEMBL1614701,P51617
CHEMBL1614701,P22694
CHEMBL1614701,Q9UPZ9
CHEMBL1614701,Q13177
CHEMBL1614701,Q02880
CHEMBL1614701,Q13882
CHEMBL1614701,P61158
CHEMBL1614701,Q63921
CHEMBL1614701,Q15831
CHEMBL1614701,Q9Y6M4
CHEMBL1614701,P12268
CHEMBL1614701,P04049
CHEMBL1614701,Q9UKE5
CHEMBL1614701,P05771
CHEMBL1614701,P41250
CHEMBL1614701,Q00532
CHEMBL1614701,Q86UX6
CHEMBL1614701,Q9H2G2
CHEMBL1614701,O00764
CHEMBL1614701,P78362
CHEMBL1614701,O00329
CHEMBL1614701,P37023
CHEMBL1614701,O75460
CHEMBL1614701,P13945
CHEMBL1614701,P08172
CHEMBL1614701,P08922
CHEMBL1614701,Q13976
CHEMBL1614701,Q15835
CHEMBL1614701,Q16620
CHEMBL1614701,O94804
CHEMBL1614701,P42685
CHEMBL1614701,Q14289
CHEMBL1614701,Q99640
CHEMBL1614701,Q14004
CHEMBL1614701,Q6PHR2
CHEMBL1614701,P41240
CHEMBL1614701,Q13418
CHEMBL1614701,Q59H18
CHEMBL1614701,Q00535
CHEMBL1614701,Q9BXA7
CHEMBL1614701,P49748
CHEMBL1614701,P48736
CHEMBL1614701,Q76MJ5
CHEMBL1614701,P28223
CHEMBL1614701,Q13188
CHEMBL1614701,P49336
CHEMBL1614701,Q13627
CHEMBL1614701,Q8N568
CHEMBL1614701,Q13233
CHEMBL1614701,P54756
CHEMBL1614701,Q92630
CHEMBL1614701,Q9P1W9
CHEMBL1614701,Q9NWZ3
CHEMBL1614701,Q9BZL6
CHEMBL1614701,Q96NX5
CHEMBL1614701,Q07912
CHEMBL1614701,P30291
CHEMBL1614701,O60313
CHEMBL1614701,Q15067
CHEMBL1614701,P29317
CHEMBL1614701,P16591
CHEMBL1614701,P43681
CHEMBL1614701,Q15139
CHEMBL1614701,Q13470
CHEMBL1614701,Q8WXR4
CHEMBL1614701,P21127
CHEMBL1614701,Q9UEW8
CHEMBL1614701,Q58FF8
CHEMBL1614701,P33991
CHEMBL1614701,P53350
CHEMBL1614701,Q15303
CHEMBL1614701,P42684
CHEMBL1614701,Q9NRM7
CHEMBL1614701,Q15375
CHEMBL1614701,Q5S007
CHEMBL1614701,P00519
CHEMBL1614701,P62344
CHEMBL1614701,P04626
CHEMBL1614701,P45984
CHEMBL1614701,Q13557
CHEMBL1614701,Q16566
CHEMBL1614701,P21860
CHEMBL1614701,P07333
CHEMBL1614701,Q15392
CHEMBL1614701,Q13163
CHEMBL1614701,P10721
CHEMBL1614701,Q9BRS2
CHEMBL1614701,P11216
CHEMBL1614701,O43283
CHEMBL1614701,P08240
CHEMBL1614701,Q9P286
CHEMBL1614701,P30530
CHEMBL1614701,O00571
CHEMBL1614701,Q08881
CHEMBL1614701,Q9BX84
CHEMBL1614701,P21397
CHEMBL1614701,O14578
CHEMBL1614701,P32298
CHEMBL1614701,P54619
CHEMBL1614701,P31751
CHEMBL1614701,Q16512
CHEMBL1614701,P29274
CHEMBL1614701,Q92918
CHEMBL1614701,Q99759
CHEMBL1614701,P06239
CHEMBL1614701,Q5VT25
CHEMBL1614701,P61026
CHEMBL1614701,Q00534
CHEMBL1614701,P36888
CHEMBL1614701,P49411
CHEMBL1614701,P57078
CHEMBL1614701,P06401
CHEMBL1614701,Q00536
CHEMBL1614701,P22455
CHEMBL1614701,P53671
CHEMBL1614701,P07741
CHEMBL1614701,Q8N4C8
CHEMBL1614701,O76039
CHEMBL1614701,P14616
CHEMBL1614701,Q86UE8
CHEMBL1614701,P0DMS8
CHEMBL1614701,P07948
CHEMBL1614701,O15530
CHEMBL1614701,Q9H4B4
CHEMBL1614701,P80192
CHEMBL1614701,Q8NEV4
CHEMBL1614701,P57058
CHEMBL1614701,Q05513
CHEMBL1614701,P11388
CHEMBL1614701,Q02779
CHEMBL1614701,Q8IWQ3
CHEMBL1614701,Q13546
CHEMBL1614701,P13861
CHEMBL1614701,Q9H3Y6
CHEMBL1614701,P50613
CHEMBL1614701,Q9BQI3
CHEMBL1614701,Q9H1R3
CHEMBL1614701,Q8IYT8
CHEMBL1614701,Q52WX2
CHEMBL1614701,P53355
CHEMBL1614701,Q86Y07
CHEMBL1614701,Q6JQN1
CHEMBL1614701,P57059
CHEMBL1614701,P00533
CHEMBL1614701,Q6ZN16
CHEMBL1614701,O00750
CHEMBL1614701,Q7Z406
CHEMBL1614701,P11309
CHEMBL1614701,Q9Y463
CHEMBL1614701,Q15759
CHEMBL1614701,Q9NRH2
CHEMBL1614701,Q16816
CHEMBL1614701,P04899
CHEMBL1614701,Q13555
CHEMBL1614701,P46734
CHEMBL1614701,Q06187
CHEMBL1614701,O60841
CHEMBL1614701,Q05655
CHEMBL1614701,Q8N5S9
CHEMBL1614701,Q9UK32
CHEMBL1614701,Q13873
CHEMBL1614701,Q16513
CHEMBL1614701,Q9BUB5
CHEMBL1614701,Q8IW41
CHEMBL1614701,P27037
CHEMBL1614701,Q8IVW4
CHEMBL1614701,Q9Y243
CHEMBL1614701,P35348
CHEMBL1614701,P35968
CHEMBL1614701,Q86V86
CHEMBL1614701,P08069
CHEMBL1614701,Q9H773
CHEMBL1614701,Q7L7X3
CHEMBL1614701,P21728
CHEMBL1614701,Q5HYI8
CHEMBL1614701,Q96RR4
CHEMBL1614701,Q9P0L2
CHEMBL1614701,P31152
CHEMBL1614701,Q8IU85
CHEMBL1614701,O60885
CHEMBL1614701,Q12809
CHEMBL1614701,P21802
CHEMBL1614701,O94806
CHEMBL1614701,Q9BVS4
CHEMBL1614701,P0C264
CHEMBL1614701,Q00526
CHEMBL1614701,Q96SB4
CHEMBL1614701,Q13153
CHEMBL1614701,Q9UIK4
CHEMBL1614701,Q9HBH9
CHEMBL1614701,Q13237
CHEMBL1614701,P51956
CHEMBL1614701,P45983
CHEMBL1614701,Q9UBF8
CHEMBL1614701,Q05397
CHEMBL1614701,Q15569
CHEMBL1614701,Q9H0K1
CHEMBL1614701,Q16539
CHEMBL1614701,P04629
CHEMBL1614701,Q9UF33
CHEMBL1614701,P54760
CHEMBL1614701,Q8IVH8
CHEMBL1614701,P23443
CHEMBL1614701,P35916
CHEMBL1614701,P22607
CHEMBL1614701,P52564
CHEMBL1614701,Q9UHD8
CHEMBL1614701,O00311
CHEMBL1614701,Q9UEE5
CHEMBL1614701,P07947
CHEMBL1614701,P51451
CHEMBL1614701,Q56UN5
CHEMBL1614701,Q96BR1
CHEMBL1614701,P38117
CHEMBL1614701,P16083
CHEMBL1614701,O60285
CHEMBL1614701,P30086
CHEMBL1614701,O14976
CHEMBL1614701,Q13164
CHEMBL1614701,Q86TW2
CHEMBL1614701,P27707
CHEMBL1614701,Q9Y2K2
CHEMBL1614701,Q13705
CHEMBL1614701,Q01813
CHEMBL1614701,O14730
CHEMBL1614701,P49841
CHEMBL1614701,Q9NSY1
CHEMBL1614701,Q9UQB9
CHEMBL1614701,Q9C098
CHEMBL1614701,O75676
CHEMBL1614701,P48729
CHEMBL1614701,Q9NTK5
CHEMBL1614701,P08908
CHEMBL1614701,Q15746
CHEMBL1614701,P36507
CHEMBL1614701,P19525
CHEMBL1614701,Q9Y572
CHEMBL1614701,P29320
CHEMBL1614701,Q13523
CHEMBL1614701,P36507
CHEMBL1614701,Q02750
CHEMBL1614701,O15075
CHEMBL1614701,Q8TDR2
CHEMBL1614701,O15197
CHEMBL1614701,Q8NFD2
CHEMBL1614701,Q2M2I8
CHEMBL1614701,Q99683
CHEMBL1614701,P51813
CHEMBL1614701,Q9H093
CHEMBL1614701,P54819
CHEMBL1614701,P42679
CHEMBL1614701,P54764
CHEMBL1614701,Q00537
CHEMBL1614701,Q13043
CHEMBL1614701,Q08345
CHEMBL1614701,P15735
CHEMBL1614701,Q9UM73
CHEMBL1614701,P54646
CHEMBL1614701,Q9P0J0
CHEMBL1614701,P53667
CHEMBL1614701,P41968
CHEMBL1614701,O75914
CHEMBL1614701,P49585
CHEMBL1614701,Q9BZE4
CHEMBL1614701,O94921
CHEMBL1614701,P49840
CHEMBL1614701,P51812
CHEMBL1614701,Q04759
CHEMBL1614701,O00506
CHEMBL1614701,O43353
CHEMBL1614701,Q15208
CHEMBL1614701,P31749
CHEMBL1614701,Q16832
CHEMBL1614701,P35372
CHEMBL1614701,P08581
CHEMBL1614701,Q12866
CHEMBL1614701,P49589
CHEMBL1614701,P08574
CHEMBL1614701,Q08499
CHEMBL1614701,O14936
CHEMBL1614701,Q9H0A0
CHEMBL1614701,Q9NYL2
CHEMBL1614701,Q9H422
CHEMBL1614701,P07550
CHEMBL1614701,Q86Z02
CHEMBL1614701,Q9UQM7
CHEMBL1614701,Q6XUX3
CHEMBL1614701,P11274
CHEMBL1614701,Q01959
CHEMBL1614701,Q9UQ88
CHEMBL1614701,O43318
CHEMBL1614701,P54762
CHEMBL1614701,O15254
CHEMBL1614701,P41595
CHEMBL1614701,O75385
CHEMBL1614701,P23975
CHEMBL1614701,Q9Y2U5
CHEMBL1614701,Q9NYY3
CHEMBL1614701,Q9Y2H1
CHEMBL1614701,Q16288
CHEMBL1614701,Q9NSD9
CHEMBL1614701,Q9H2X6
CHEMBL1614701,P27448
CHEMBL1614701,P31153
CHEMBL1614701,P55201
CHEMBL1614701,Q96PY6
CHEMBL1614701,Q8TBX8
CHEMBL1614701,Q02763
CHEMBL1614701,Q96L34
CHEMBL1614701,Q9UL54
CHEMBL1614701,O15146
CHEMBL3301624,P32245
CHEMBL3301624,P33032
CHEMBL3301624,P70596
CHEMBL3301624,Q01726
CHEMBL3301624,P41968
CHEMBL3414621,P14867
CHEMBL3414621,P47870
CHEMBL3414621,P18507
CHEMBL3414621,P47869
CHEMBL3414621,P04626
CHEMBL3414621,P21554
CHEMBL3414621,Q9Y5N1
CHEMBL3414621,P35462
CHEMBL3414621,P08913
CHEMBL3414621,Q92847
CHEMBL3414621,Q99808
CHEMBL3414621,P37288
CHEMBL3414621,O43193
CHEMBL3414621,O75530
CHEMBL3414621,P21397
CHEMBL3414621,Q14524
CHEMBL3414621,P29274
CHEMBL3414621,P11229
CHEMBL3414621,P21731
CHEMBL3414621,P06401
CHEMBL3414621,P46098
CHEMBL3414621,O75469
CHEMBL3414621,P08908
CHEMBL3414621,P08684
CHEMBL3414621,P04798
CHEMBL3414621,P33260
CHEMBL3414621,P20815
CHEMBL3414621,P05177
CHEMBL3414621,P78329
CHEMBL3414621,P11712
CHEMBL3414621,P51589
CHEMBL3414621,P33261
CHEMBL3414621,P10632
CHEMBL3414621,P10635
CHEMBL3414621,Q02928
CHEMBL3414621,P20813
CHEMBL3414621,Q16678
CHEMBL3414621,P11509
CHEMBL3414621,Q9HB55
CHEMBL3414621,P05181
CHEMBL3414621,P24462
CHEMBL3414621,Q8TAV3
CHEMBL3414621,Q08477
CHEMBL3414621,Q16696
CHEMBL3414621,P98187
CHEMBL3414621,P20853
CHEMBL3414621,P24903
CHEMBL3414621,Q6VVX0
CHEMBL3414621,Q96SQ9
CHEMBL3414621,Q7Z449
CHEMBL3414621,Q5TCH4
CHEMBL3414621,P13584
CHEMBL3414621,Q15910
CHEMBL3414621,Q96SW2
CHEMBL3414621,P25101
CHEMBL3414621,P0DMS8
CHEMBL3414621,P18825
CHEMBL3414621,P41143
CHEMBL3414621,Q14432
CHEMBL3414621,Q92800
CHEMBL3414621,O75530
CHEMBL3414621,Q15022
CHEMBL3414621,Q6ZN18
CHEMBL3414621,Q09028
CHEMBL3414621,P08588
CHEMBL3414621,P15207
CHEMBL3414621,P18089
CHEMBL3414621,Q92800
CHEMBL3414621,Q63921
CHEMBL3414621,P41968
CHEMBL3414621,P00533
CHEMBL3414621,P30556
CHEMBL3414621,Q9UBN7
CHEMBL3414621,P08172
CHEMBL3414621,P0DTD1
CHEMBL3414621,P20309
CHEMBL3414621,P31645
CHEMBL3414621,P35372
CHEMBL3414621,O95342
CHEMBL3414621,Q08499
CHEMBL3414621,P30542
CHEMBL3414621,P35354
CHEMBL3414621,P28223
CHEMBL3414621,P04150
CHEMBL3414621,Q15910
CHEMBL3414621,P14416
CHEMBL3414621,P07550
CHEMBL3414621,P22303
CHEMBL3414621,P03372
CHEMBL3414621,Q01959
CHEMBL3414621,B5DFE2
CHEMBL3414621,P35348
CHEMBL3414621,P41595
CHEMBL3414621,P35367
CHEMBL3414621,P37231
CHEMBL3414621,P35968
CHEMBL3414621,P23975
CHEMBL3414621,P28335
CHEMBL3414621,P43681
CHEMBL3414621,P21728
CHEMBL3414621,P32238
CHEMBL3414621,Q12809
CHEMBL3402762,Q9HCP0
CHEMBL3402762,P23458
CHEMBL3402762,P06493
CHEMBL3402762,P36894
CHEMBL3402762,P17252
CHEMBL3402762,P06213
CHEMBL3402762,P21709
CHEMBL3402762,P08631
CHEMBL3402762,P15056
CHEMBL3402762,Q9UGJ0
CHEMBL3402762,P12236
CHEMBL3402762,Q7L2E3
CHEMBL3402762,Q9NSE4
CHEMBL3402762,Q96S44
CHEMBL3402762,Q9H2K8
CHEMBL3402762,P09619
CHEMBL3402762,Q14683
CHEMBL3402762,P25098
CHEMBL3402762,O95819
CHEMBL3402762,P22830
CHEMBL3402762,P24941
CHEMBL3402762,P53779
CHEMBL3402762,Q9NU22
CHEMBL3402762,Q9P2R7
CHEMBL3402762,Q6ZSR9
CHEMBL3402762,P33981
CHEMBL3402762,O14757
CHEMBL3402762,Q7RTN6
CHEMBL3402762,Q04912
CHEMBL3402762,P45985
CHEMBL3402762,Q15418
CHEMBL3402762,P31689
CHEMBL3402762,O75582
CHEMBL3402762,P49761
CHEMBL3402762,Q32MK0
CHEMBL3402762,P49759
CHEMBL3402762,Q14164
CHEMBL3402762,Q12851
CHEMBL3402762,Q92499
CHEMBL3402762,P12931
CHEMBL3402762,P48426
CHEMBL3402762,P05141
CHEMBL3402762,Q8TD19
CHEMBL3402762,P37173
CHEMBL3402762,Q3MIX3
CHEMBL3402762,Q9Y4K4
CHEMBL3402762,P43250
CHEMBL3402762,Q9NQU5
CHEMBL3402762,P36896
CHEMBL3402762,Q9UHD2
CHEMBL3402762,P49674
CHEMBL3402762,P29323
CHEMBL3402762,P06241
CHEMBL3402762,Q9UBE8
CHEMBL3402762,Q13464
CHEMBL3402762,Q86XP3
CHEMBL3402762,P49137
CHEMBL3402762,O75643
CHEMBL3402762,P27361
CHEMBL3402762,O75116
CHEMBL3402762,Q14839
CHEMBL3402762,Q9NYV4
CHEMBL3402762,Q96S53
CHEMBL3402762,Q14680
CHEMBL3402762,Q13131
CHEMBL3402762,O00444
CHEMBL3402762,P54753
CHEMBL3402762,O00264
CHEMBL3402762,Q709F0
CHEMBL3402762,P30085
CHEMBL3402762,P26196
CHEMBL3402762,Q9Y6R4
CHEMBL3402762,Q16584
CHEMBL3402762,Q8TDX7
CHEMBL3402762,O14965
CHEMBL3402762,Q7KZI7
CHEMBL3402762,Q9Y5S2
CHEMBL3402762,P48730
CHEMBL3402762,Q96GD4
CHEMBL3402762,P29597
CHEMBL3402762,P43405
CHEMBL3402762,P22234
CHEMBL3402762,P55263
CHEMBL3402762,P06737
CHEMBL3402762,O95347
CHEMBL3402762,O95835
CHEMBL3402762,O00238
CHEMBL3402762,O75716
CHEMBL3402762,Q8NI60
CHEMBL3402762,P54577
CHEMBL3402762,P30519
CHEMBL3402762,P17612
CHEMBL3402762,Q9ULC5
CHEMBL3402762,O95382
CHEMBL3402762,O43683
CHEMBL3402762,P51159
CHEMBL3402762,P10398
CHEMBL3402762,P22612
CHEMBL3402762,P42285
CHEMBL3402762,P18074
CHEMBL3402762,P62826
CHEMBL3402762,Q04771
CHEMBL3402762,Q6DT37
CHEMBL3402762,P61160
CHEMBL3402762,Q02750
CHEMBL3402762,P11362
CHEMBL3402762,P41743
CHEMBL3402762,O96013
CHEMBL3402762,P36897
CHEMBL3402762,Q9Y2W1
CHEMBL3402762,P19784
CHEMBL3402762,P50750
CHEMBL3402762,P51955
CHEMBL3402762,P28482
CHEMBL3402762,P43686
CHEMBL3402762,P07332
CHEMBL3402762,Q8TD08
CHEMBL3402762,Q96RG2
CHEMBL3402762,P20340
CHEMBL3402762,P42680
CHEMBL3402762,P11802
CHEMBL3402762,Q9Y616
CHEMBL3402762,P07949
CHEMBL3402762,P51617
CHEMBL3402762,P22694
CHEMBL3402762,Q9UPZ9
CHEMBL3402762,Q13177
CHEMBL3402762,Q02880
CHEMBL3402762,P61158
CHEMBL3402762,Q13882
CHEMBL3402762,Q15831
CHEMBL3402762,Q9Y6M4
CHEMBL3402762,P12268
CHEMBL3402762,Q9UKE5
CHEMBL3402762,P05771
CHEMBL3402762,P41250
CHEMBL3402762,O00764
CHEMBL3402762,Q9H2G2
CHEMBL3402762,O75460
CHEMBL3402762,Q13976
CHEMBL3402762,O94804
CHEMBL3402762,P42685
CHEMBL3402762,Q14289
CHEMBL3402762,Q99640
CHEMBL3402762,Q14004
CHEMBL3402762,Q6PHR2
CHEMBL3402762,P41240
CHEMBL3402762,Q13418
CHEMBL3402762,Q00535
CHEMBL3402762,P49748
CHEMBL3402762,Q76MJ5
CHEMBL3402762,Q13188
CHEMBL3402762,Q13627
CHEMBL3402762,Q13233
CHEMBL3402762,P54756
CHEMBL3402762,Q9NWZ3
CHEMBL3402762,Q9BZL6
CHEMBL3402762,Q07912
CHEMBL3402762,P30291
CHEMBL3402762,O60313
CHEMBL3402762,Q15067
CHEMBL3402762,P29317
CHEMBL3402762,P16591
CHEMBL3402762,Q13470
CHEMBL3402762,Q58FF8
CHEMBL3402762,P33991
CHEMBL3402762,P53350
CHEMBL3402762,P42684
CHEMBL3402762,Q15375
CHEMBL3402762,P00519
CHEMBL3402762,P45984
CHEMBL3402762,Q13557
CHEMBL3402762,Q16566
CHEMBL3402762,Q15392
CHEMBL3402762,Q13163
CHEMBL3402762,P11216
CHEMBL3402762,P08240
CHEMBL3402762,O00571
CHEMBL3402762,O14578
CHEMBL3402762,P54619
CHEMBL3402762,P31751
CHEMBL3402762,Q16512
CHEMBL3402762,P06239
CHEMBL3402762,Q99759
CHEMBL3402762,Q92918
CHEMBL3402762,Q5VT25
CHEMBL3402762,P61026
CHEMBL3402762,Q00534
CHEMBL3402762,P36888
CHEMBL3402762,P49411
CHEMBL3402762,Q00536
CHEMBL3402762,P53671
CHEMBL3402762,P07741
CHEMBL3402762,Q8N4C8
CHEMBL3402762,P07948
CHEMBL3402762,Q05513
CHEMBL3402762,P13861
CHEMBL3402762,P50613
CHEMBL3402762,Q9BQI3
CHEMBL3402762,Q6JQN1
CHEMBL3402762,P00533
CHEMBL3402762,P11309
CHEMBL3402762,Q15759
CHEMBL3402762,P0DTD1
CHEMBL3402762,P04899
CHEMBL3402762,Q13555
CHEMBL3402762,P46734
CHEMBL3402762,Q06187
CHEMBL3402762,O60841
CHEMBL3402762,Q05655
CHEMBL3402762,Q9UK32
CHEMBL3402762,Q13873
CHEMBL3402762,Q16513
CHEMBL3402762,Q8IW41
CHEMBL3402762,Q9Y243
CHEMBL3402762,P08069
CHEMBL3402762,Q9H773
CHEMBL3402762,Q7L7X3
CHEMBL3402762,Q96RR4
CHEMBL3402762,O94806
CHEMBL3402762,Q00526
CHEMBL3402762,P51956
CHEMBL3402762,P45983
CHEMBL3402762,Q05397
CHEMBL3402762,Q15569
CHEMBL3402762,Q9H0K1
CHEMBL3402762,Q16539
CHEMBL3402762,P04629
CHEMBL3402762,P54760
CHEMBL3402762,Q8IVH8
CHEMBL3402762,P23443
CHEMBL3402762,P52564
CHEMBL3402762,Q9UHD8
CHEMBL3402762,P07947
CHEMBL3402762,P38117
CHEMBL3402762,P16083
CHEMBL3402762,P30086
CHEMBL3402762,O14976
CHEMBL3402762,Q13164
CHEMBL3402762,Q86TW2
CHEMBL3402762,P27707
CHEMBL3402762,Q13705
CHEMBL3402762,Q9Y2K2
CHEMBL3402762,Q01813
CHEMBL3402762,Q9NSY1
CHEMBL3402762,P49841
CHEMBL3402762,P48729
CHEMBL3402762,Q9NTK5
CHEMBL3402762,O75676
CHEMBL3402762,Q15746
CHEMBL3402762,P36507
CHEMBL3402762,Q9Y572
CHEMBL3402762,O15197
CHEMBL3402762,Q2M2I8
CHEMBL3402762,Q99683
CHEMBL3402762,Q9H093
CHEMBL3402762,P54819
CHEMBL3402762,P54764
CHEMBL3402762,Q00537
CHEMBL3402762,Q13043
CHEMBL3402762,Q08345
CHEMBL3402762,P15735
CHEMBL3402762,Q9P0J0
CHEMBL3402762,P53667
CHEMBL3402762,Q9UBN7
CHEMBL3402762,Q9BZE4
CHEMBL3402762,P49840
CHEMBL3402762,P51812
CHEMBL3402762,Q04759
CHEMBL3402762,O43353
CHEMBL3402762,P31749
CHEMBL3402762,Q13535
CHEMBL3402762,Q16832
CHEMBL3402762,P08581
CHEMBL3402762,P49589
CHEMBL3402762,P08574
CHEMBL3402762,Q9H0A0
CHEMBL3402762,Q9NYL2
CHEMBL3402762,P11274
CHEMBL3402762,O15254
CHEMBL3402762,O75385
CHEMBL3402762,Q9Y2U5
CHEMBL3402762,Q9Y2H1
CHEMBL3402762,Q9NSD9
CHEMBL3402762,P27448
CHEMBL3402762,P31153
CHEMBL3402762,Q96PY6
CHEMBL3402762,Q8TBX8
CHEMBL3402762,Q96L34
CHEMBL3402762,Q9UL54
CHEMBL4071161,P42680
CHEMBL4071161,Q06187
CHEMBL4071161,P00533
CHEMBL4071161,P51813
CHEMBL4071161,P06239
CHEMBL4071161,Q08881
CHEMBL4071161,P51451
CHEMBL4071161,P29376
CHEMBL4071161,Q15303
CHEMBL4071161,Q9HCN6
CHEMBL4071161,P42681
CHEMBL4071161,P52333
CHEMBL4071161,P04626
CHEMBL571546,Q9HCP0
CHEMBL571546,P23458
CHEMBL571546,P06493
CHEMBL571546,P36894
CHEMBL571546,P17252
CHEMBL571546,P06213
CHEMBL571546,P21709
CHEMBL571546,P08631
CHEMBL571546,P15056
CHEMBL571546,Q9UGJ0
CHEMBL571546,P12236
CHEMBL571546,Q7L2E3
CHEMBL571546,Q9NSE4
CHEMBL571546,Q96S44
CHEMBL571546,Q9H2K8
CHEMBL571546,P09619
CHEMBL571546,Q14683
CHEMBL571546,P25098
CHEMBL571546,O95819
CHEMBL571546,P22830
CHEMBL571546,P24941
CHEMBL571546,P53779
CHEMBL571546,Q9NU22
CHEMBL571546,Q9P2R7
CHEMBL571546,Q9HAZ1
CHEMBL571546,Q6ZSR9
CHEMBL571546,Q9P289
CHEMBL571546,O14757
CHEMBL571546,Q7RTN6
CHEMBL571546,Q04912
CHEMBL571546,P45985
CHEMBL571546,Q15418
CHEMBL571546,P31689
CHEMBL571546,O75582
CHEMBL571546,P49761
CHEMBL571546,Q32MK0
CHEMBL571546,P78368
CHEMBL571546,P49759
CHEMBL571546,Q14164
CHEMBL571546,Q12851
CHEMBL571546,Q92499
CHEMBL571546,P09769
CHEMBL571546,P12931
CHEMBL571546,P48426
CHEMBL571546,P05141
CHEMBL571546,Q8TD19
CHEMBL571546,P37173
CHEMBL571546,Q3MIX3
CHEMBL571546,Q9Y4K4
CHEMBL571546,P43250
CHEMBL571546,P36896
CHEMBL571546,Q9UHD2
CHEMBL571546,P49674
CHEMBL571546,P29323
CHEMBL571546,P06241
CHEMBL571546,Q9UBE8
CHEMBL571546,Q13464
CHEMBL571546,Q86XP3
CHEMBL571546,P49760
CHEMBL571546,P49137
CHEMBL571546,O75643
CHEMBL571546,P27361
CHEMBL571546,O75116
CHEMBL571546,Q14839
CHEMBL571546,Q9NYV4
CHEMBL571546,Q96S53
CHEMBL571546,Q14680
CHEMBL571546,Q13131
CHEMBL571546,O00444
CHEMBL571546,P54753
CHEMBL571546,O00264
CHEMBL571546,Q709F0
CHEMBL571546,P30085
CHEMBL571546,P26196
CHEMBL571546,Q9Y6R4
CHEMBL571546,Q9Y6E0
CHEMBL571546,Q16584
CHEMBL571546,Q8TDX7
CHEMBL571546,O14965
CHEMBL571546,Q7KZI7
CHEMBL571546,Q9Y5S2
CHEMBL571546,P48730
CHEMBL571546,Q96GD4
CHEMBL571546,P29597
CHEMBL571546,P43405
CHEMBL571546,P22234
CHEMBL571546,P55263
CHEMBL571546,P06737
CHEMBL571546,O95347
CHEMBL571546,O95835
CHEMBL571546,O00238
CHEMBL571546,O75716
CHEMBL571546,O60674
CHEMBL571546,Q8NI60
CHEMBL571546,P54577
CHEMBL571546,P30519
CHEMBL571546,P17612
CHEMBL571546,Q9ULC5
CHEMBL571546,O95382
CHEMBL571546,O43683
CHEMBL571546,P51159
CHEMBL571546,P10398
CHEMBL571546,P42285
CHEMBL571546,P35580
CHEMBL571546,P18074
CHEMBL571546,P62826
CHEMBL571546,Q04771
CHEMBL571546,O15164
CHEMBL571546,Q6DT37
CHEMBL571546,P61160
CHEMBL571546,Q02750
CHEMBL571546,P11362
CHEMBL571546,P41743
CHEMBL571546,O96013
CHEMBL571546,P36897
CHEMBL571546,Q9Y2W1
CHEMBL571546,P19784
CHEMBL571546,P50750
CHEMBL571546,P51955
CHEMBL571546,P28482
CHEMBL571546,P68371
